Vol(mV),Time(s),Relative Mois,Temperature(C)
504,34970,0.381818182,-0.68
504,34980,0.381818182,-0.68
504,34990,0.381818182,-0.68
504,35000,0.381818182,-1.17
504,35010,0.381818182,-0.68
504,35020,0.381818182,-1.17
503,35030,0.384848485,-1.66
504,35040,0.381818182,-0.68
504,35050,0.381818182,-0.68
504,35060,0.381818182,-0.68
504,35070,0.381818182,-1.17
504,35080,0.381818182,-0.68
504,35090,0.381818182,-1.17
504,35100,0.381818182,-0.68
504,35110,0.381818182,-1.17
504,35120,0.381818182,-0.68
504,35130,0.381818182,-0.68
504,35140,0.381818182,-0.68
504,35150,0.381818182,-1.17
504,35160,0.381818182,-0.68
504,35170,0.381818182,-0.68
504,35180,0.381818182,-0.68
504,35190,0.381818182,-1.17
504,35200,0.381818182,-1.66
504,35210,0.381818182,-1.17
504,35220,0.381818182,-0.68
504,35230,0.381818182,-1.17
504,35240,0.381818182,-0.68
504,35250,0.381818182,-0.68
504,35260,0.381818182,-0.68
504,35270,0.381818182,-1.17
504,35280,0.381818182,-0.68
504,35290,0.381818182,-0.68
504,35300,0.381818182,-0.68
504,35310,0.381818182,-0.68
504,35320,0.381818182,-1.17
504,35330,0.381818182,-1.17
504,35340,0.381818182,-0.68
504,35350,0.381818182,-0.68
504,35360,0.381818182,-1.17
504,35370,0.381818182,-1.17
504,35380,0.381818182,-0.68
504,35390,0.381818182,-0.68
504,35400,0.381818182,-1.17
504,35410,0.381818182,-1.17
504,35420,0.381818182,-1.17
504,35430,0.381818182,-0.68
504,35440,0.381818182,-1.17
504,35450,0.381818182,-0.68
504,35460,0.381818182,-0.68
504,35470,0.381818182,-0.68
504,35480,0.381818182,-0.2
504,35490,0.381818182,-0.68
504,35500,0.381818182,-1.17
504,35510,0.381818182,-0.68
504,35520,0.381818182,-0.68
504,35530,0.381818182,-0.68
504,35540,0.381818182,-0.68
504,35550,0.381818182,-0.2
504,35560,0.381818182,-0.2
504,35570,0.381818182,-0.2
504,35580,0.381818182,-0.2
504,35590,0.381818182,-0.2
504,35600,0.381818182,-0.68
504,35610,0.381818182,-0.68
504,35620,0.381818182,-0.68
504,35630,0.381818182,-0.68
504,35640,0.381818182,-0.68
504,35650,0.381818182,-0.68
504,35660,0.381818182,-0.68
504,35670,0.381818182,-0.2
504,35680,0.381818182,-1.17
504,35690,0.381818182,-1.17
505,35700,0.378787879,-0.68
504,35710,0.381818182,-0.68
504,35720,0.381818182,-1.17
504,35730,0.381818182,-1.17
504,35740,0.381818182,-0.68
504,35750,0.381818182,-0.68
504,35760,0.381818182,-0.2
504,35770,0.381818182,-0.2
504,35780,0.381818182,-0.2
504,35790,0.381818182,-1.17
504,35800,0.381818182,-0.68
504,35810,0.381818182,-1.17
504,35820,0.381818182,-0.68
504,35830,0.381818182,-0.68
504,35840,0.381818182,-1.17
504,35850,0.381818182,-0.68
504,35860,0.381818182,-0.2
504,35870,0.381818182,-0.68
504,35880,0.381818182,-1.17
504,35890,0.381818182,-1.17
504,35900,0.381818182,-1.17
504,35910,0.381818182,-0.68
504,35920,0.381818182,-0.68
504,35930,0.381818182,-0.68
504,35940,0.381818182,-1.66
504,35950,0.381818182,-1.17
504,35960,0.381818182,-0.68
504,35970,0.381818182,-0.68
504,35980,0.381818182,-0.68
504,35990,0.381818182,-0.68
504,36000,0.381818182,-0.68
504,36010,0.381818182,-0.68
504,36020,0.381818182,-0.68
504,36030,0.381818182,-0.68
504,36040,0.381818182,-1.17
504,36050,0.381818182,-1.17
504,36060,0.381818182,-0.68
504,36070,0.381818182,-0.2
504,36080,0.381818182,-0.68
505,36090,0.378787879,-0.68
504,36100,0.381818182,-0.2
504,36110,0.381818182,-0.68
504,36120,0.381818182,-0.68
504,36130,0.381818182,-1.17
504,36140,0.381818182,-0.68
504,36150,0.381818182,-1.17
504,36160,0.381818182,-1.17
504,36170,0.381818182,-1.17
504,36180,0.381818182,-1.17
504,36190,0.381818182,-0.68
504,36200,0.381818182,-1.17
504,36210,0.381818182,-0.68
504,36220,0.381818182,-0.68
504,36230,0.381818182,-0.68
504,36240,0.381818182,-0.68
504,36250,0.381818182,-0.68
504,36260,0.381818182,-1.17
504,36270,0.381818182,-1.17
504,36280,0.381818182,-0.68
504,36290,0.381818182,-1.17
504,36300,0.381818182,-1.66
504,36310,0.381818182,-1.17
504,36320,0.381818182,-0.68
504,36330,0.381818182,-0.68
504,36340,0.381818182,-0.68
504,36350,0.381818182,-0.68
504,36360,0.381818182,-0.68
504,36370,0.381818182,-0.68
504,36380,0.381818182,-0.68
504,36390,0.381818182,-1.17
504,36400,0.381818182,-1.66
504,36410,0.381818182,-1.17
504,36420,0.381818182,-1.17
504,36430,0.381818182,-0.68
504,36440,0.381818182,-0.68
504,36450,0.381818182,-0.68
504,36460,0.381818182,-0.68
504,36470,0.381818182,-0.68
504,36480,0.381818182,-0.68
504,36490,0.381818182,-0.68
504,36500,0.381818182,-1.66
504,36510,0.381818182,-1.17
504,36520,0.381818182,-0.68
504,36530,0.381818182,-0.68
504,36540,0.381818182,-1.17
504,36550,0.381818182,-0.68
504,36560,0.381818182,-0.68
504,36570,0.381818182,-0.68
504,36580,0.381818182,-0.68
504,36590,0.381818182,-0.68
504,36600,0.381818182,-0.68
504,36610,0.381818182,-1.17
504,36620,0.381818182,-0.68
504,36630,0.381818182,-1.17
504,36640,0.381818182,-1.17
504,36650,0.381818182,-1.17
504,36660,0.381818182,-1.66
504,36670,0.381818182,-0.2
504,36680,0.381818182,-0.68
504,36690,0.381818182,-0.68
504,36700,0.381818182,-0.68
504,36710,0.381818182,-0.68
504,36720,0.381818182,-1.17
504,36730,0.381818182,-1.17
504,36740,0.381818182,-1.17
504,36750,0.381818182,-0.2
504,36760,0.381818182,-1.17
504,36770,0.381818182,-0.68
504,36780,0.381818182,-0.68
504,36790,0.381818182,-1.17
504,36800,0.381818182,-1.17
504,36810,0.381818182,-0.68
504,36820,0.381818182,-0.68
504,36830,0.381818182,-1.17
504,36840,0.381818182,-1.17
504,36850,0.381818182,-1.17
504,36860,0.381818182,-1.17
504,36870,0.381818182,-0.68
504,36880,0.381818182,-0.68
504,36890,0.381818182,-0.68
504,36900,0.381818182,-0.68
504,36910,0.381818182,-1.17
504,36920,0.381818182,-0.68
504,36930,0.381818182,-1.17
504,36940,0.381818182,-1.17
504,36950,0.381818182,-1.17
504,36960,0.381818182,-1.17
504,36970,0.381818182,-1.17
504,36980,0.381818182,-0.68
504,36990,0.381818182,-0.68
504,37000,0.381818182,-0.68
504,37010,0.381818182,-1.17
504,37020,0.381818182,-0.2
504,37030,0.381818182,-1.17
504,37040,0.381818182,-1.17
504,37050,0.381818182,-0.2
504,37060,0.381818182,-1.17
504,37070,0.381818182,-0.68
504,37080,0.381818182,-0.2
504,37090,0.381818182,-0.68
504,37100,0.381818182,-0.68
504,37110,0.381818182,-0.68
504,37120,0.381818182,-0.2
504,37130,0.381818182,-0.68
504,37140,0.381818182,-0.2
504,37150,0.381818182,-0.2
504,37160,0.381818182,-0.2
504,37170,0.381818182,-0.68
504,37180,0.381818182,-0.2
504,37190,0.381818182,-1.17
504,37200,0.381818182,-0.68
504,37210,0.381818182,-0.68
504,37220,0.381818182,-0.68
504,37230,0.381818182,-1.17
504,37240,0.381818182,-1.17
504,37250,0.381818182,-0.68
504,37260,0.381818182,-1.17
504,37270,0.381818182,-0.2
504,37280,0.381818182,-0.68
504,37290,0.381818182,-0.68
505,37300,0.378787879,-1.17
505,37310,0.378787879,-0.68
504,37320,0.381818182,-0.68
504,37330,0.381818182,-0.68
504,37340,0.381818182,-1.17
504,37350,0.381818182,-0.2
504,37360,0.381818182,-1.17
504,37370,0.381818182,-0.68
504,37380,0.381818182,-0.2
504,37390,0.381818182,-0.2
504,37400,0.381818182,-1.17
504,37410,0.381818182,-0.68
504,37420,0.381818182,-0.2
504,37430,0.381818182,-0.2
504,37440,0.381818182,-0.2
504,37450,0.381818182,-1.17
504,37460,0.381818182,-0.68
504,37470,0.381818182,-1.17
504,37480,0.381818182,-0.68
504,37490,0.381818182,-0.2
504,37500,0.381818182,-0.2
504,37510,0.381818182,-0.68
504,37520,0.381818182,-1.17
504,37530,0.381818182,-0.2
504,37540,0.381818182,-0.2
504,37550,0.381818182,-1.17
504,37560,0.381818182,-0.2
504,37570,0.381818182,-0.68
504,37580,0.381818182,-1.17
504,37590,0.381818182,-1.17
504,37600,0.381818182,-0.2
504,37610,0.381818182,-0.68
504,37620,0.381818182,-0.68
504,37630,0.381818182,-0.68
504,37640,0.381818182,-1.17
504,37650,0.381818182,-0.2
504,37660,0.381818182,-0.2
504,37670,0.381818182,-0.2
504,37680,0.381818182,-0.2
504,37690,0.381818182,-0.2
504,37700,0.381818182,-0.2
504,37710,0.381818182,-0.68
504,37720,0.381818182,-0.68
504,37730,0.381818182,-1.17
504,37740,0.381818182,-1.17
504,37750,0.381818182,-0.68
504,37760,0.381818182,-0.68
504,37770,0.381818182,-0.68
504,37780,0.381818182,-0.68
504,37790,0.381818182,-0.68
504,37800,0.381818182,-0.2
504,37810,0.381818182,-1.17
504,37820,0.381818182,0.29
504,37830,0.381818182,-0.2
504,37840,0.381818182,-0.2
504,37850,0.381818182,-0.2
504,37860,0.381818182,-0.68
504,37870,0.381818182,-0.2
504,37880,0.381818182,-0.2
504,37890,0.381818182,-0.2
504,37900,0.381818182,-0.2
504,37910,0.381818182,-0.68
504,37920,0.381818182,-0.68
504,37930,0.381818182,-0.68
504,37940,0.381818182,-0.2
504,37950,0.381818182,-1.17
504,37960,0.381818182,-0.2
504,37970,0.381818182,-0.68
504,37980,0.381818182,-0.68
504,37990,0.381818182,-0.2
504,38000,0.381818182,-0.2
504,38010,0.381818182,-0.2
504,38020,0.381818182,-0.2
504,38030,0.381818182,-0.2
504,38040,0.381818182,-0.2
504,38050,0.381818182,-0.68
504,38060,0.381818182,-0.2
504,38070,0.381818182,-0.2
504,38080,0.381818182,-0.2
503,38090,0.384848485,-0.2
504,38100,0.381818182,-0.68
504,38110,0.381818182,-0.68
504,38120,0.381818182,-0.2
504,38130,0.381818182,-0.68
503,38140,0.384848485,-0.68
504,38150,0.381818182,-0.68
504,38160,0.381818182,-1.17
504,38170,0.381818182,-0.68
504,38180,0.381818182,-1.17
504,38190,0.381818182,-0.2
504,38200,0.381818182,-1.17
504,38210,0.381818182,-1.17
504,38220,0.381818182,-1.17
504,38230,0.381818182,-0.2
504,38240,0.381818182,-0.2
504,38250,0.381818182,-0.68
504,38260,0.381818182,-0.2
504,38270,0.381818182,-0.68
504,38280,0.381818182,-0.68
504,38290,0.381818182,-0.68
504,38300,0.381818182,-0.2
504,38310,0.381818182,-0.2
504,38320,0.381818182,-0.68
504,38330,0.381818182,-0.2
504,38340,0.381818182,-0.2
504,38350,0.381818182,-0.2
504,38360,0.381818182,-0.2
504,38370,0.381818182,-0.2
504,38380,0.381818182,-0.2
504,38390,0.381818182,-0.2
504,38400,0.381818182,-0.68
504,38410,0.381818182,-0.68
504,38420,0.381818182,-0.2
504,38430,0.381818182,-0.2
504,38440,0.381818182,-0.68
504,38450,0.381818182,-0.68
504,38460,0.381818182,-0.2
504,38470,0.381818182,-1.17
504,38480,0.381818182,-0.68
504,38490,0.381818182,-0.68
504,38500,0.381818182,-0.68
504,38510,0.381818182,-0.2
503,38520,0.384848485,-1.17
503,38530,0.384848485,-1.17
504,38540,0.381818182,-0.68
504,38550,0.381818182,-0.2
504,38560,0.381818182,-0.2
504,38570,0.381818182,-0.68
504,38580,0.381818182,-0.2
504,38590,0.381818182,-0.2
504,38600,0.381818182,-0.68
504,38610,0.381818182,-0.68
505,38620,0.378787879,-0.2
504,38630,0.381818182,-0.2
504,38640,0.381818182,-0.2
504,38650,0.381818182,-0.68
504,38660,0.381818182,-0.2
504,38670,0.381818182,-0.68
504,38680,0.381818182,-0.2
504,38690,0.381818182,-0.68
504,38700,0.381818182,-0.68
504,38710,0.381818182,-0.68
504,38720,0.381818182,-0.2
505,38730,0.378787879,-0.2
504,38740,0.381818182,-0.2
504,38750,0.381818182,-0.2
505,38760,0.378787879,-0.2
504,38770,0.381818182,-0.68
504,38780,0.381818182,-0.2
504,38790,0.381818182,-0.2
504,38800,0.381818182,-0.68
504,38810,0.381818182,-0.68
504,38820,0.381818182,-0.2
504,38830,0.381818182,-0.2
504,38840,0.381818182,-0.2
504,38850,0.381818182,-0.2
505,38860,0.378787879,-0.68
504,38870,0.381818182,-0.2
504,38880,0.381818182,-0.2
504,38890,0.381818182,-0.2
504,38900,0.381818182,-0.2
504,38910,0.381818182,-0.2
504,38920,0.381818182,-0.68
504,38930,0.381818182,-0.2
504,38940,0.381818182,-0.2
504,38950,0.381818182,-0.2
504,38960,0.381818182,-0.2
504,38970,0.381818182,-0.68
504,38980,0.381818182,-0.2
504,38990,0.381818182,-0.2
504,39000,0.381818182,-0.2
504,39010,0.381818182,-0.2
504,39020,0.381818182,-0.68
504,39030,0.381818182,-0.68
504,39040,0.381818182,-0.2
504,39050,0.381818182,-0.2
504,39060,0.381818182,-0.68
504,39070,0.381818182,-0.2
504,39080,0.381818182,-0.2
504,39090,0.381818182,-0.68
504,39100,0.381818182,-0.2
504,39110,0.381818182,-0.68
504,39120,0.381818182,-0.68
504,39130,0.381818182,-0.2
504,39140,0.381818182,-0.68
504,39150,0.381818182,-0.2
504,39160,0.381818182,-0.68
504,39170,0.381818182,-0.2
504,39180,0.381818182,-0.2
505,39190,0.378787879,-0.68
505,39200,0.378787879,-0.68
505,39210,0.378787879,-0.68
504,39220,0.381818182,0.29
504,39230,0.381818182,-0.2
504,39240,0.381818182,-0.2
504,39250,0.381818182,-0.68
504,39260,0.381818182,-1.17
504,39270,0.381818182,-0.2
504,39280,0.381818182,-0.68
504,39290,0.381818182,-0.68
504,39300,0.381818182,-0.2
504,39310,0.381818182,-0.2
504,39320,0.381818182,-0.68
504,39330,0.381818182,-0.68
504,39340,0.381818182,-0.68
504,39350,0.381818182,-0.2
504,39360,0.381818182,-0.68
504,39370,0.381818182,-0.68
504,39380,0.381818182,-0.2
504,39390,0.381818182,-0.68
505,39400,0.378787879,-0.2
504,39410,0.381818182,0.29
505,39420,0.378787879,-0.2
504,39430,0.381818182,-0.2
504,39440,0.381818182,-0.68
505,39450,0.378787879,-0.2
505,39460,0.378787879,0.29
504,39470,0.381818182,-0.2
505,39480,0.378787879,-0.2
505,39490,0.378787879,-0.2
504,39500,0.381818182,-0.2
504,39510,0.381818182,-0.68
505,39520,0.378787879,-0.68
504,39530,0.381818182,-0.2
504,39540,0.381818182,-0.68
504,39550,0.381818182,-0.2
504,39560,0.381818182,-0.2
504,39570,0.381818182,-0.68
504,39580,0.381818182,-0.2
504,39590,0.381818182,-0.2
504,39600,0.381818182,-0.2
504,39610,0.381818182,-0.2
504,39620,0.381818182,-0.68
504,39630,0.381818182,-0.2
504,39640,0.381818182,-0.68
504,39650,0.381818182,-0.68
505,39660,0.378787879,-0.2
504,39670,0.381818182,-0.2
504,39680,0.381818182,-0.2
504,39690,0.381818182,-0.2
505,39700,0.378787879,-1.17
504,39710,0.381818182,-0.68
504,39720,0.381818182,-0.2
504,39730,0.381818182,-0.2
504,39740,0.381818182,-0.2
504,39750,0.381818182,-0.2
504,39760,0.381818182,-0.68
504,39770,0.381818182,-0.2
504,39780,0.381818182,-0.68
504,39790,0.381818182,-0.2
504,39800,0.381818182,-0.2
504,39810,0.381818182,-0.2
504,39820,0.381818182,-0.2
504,39830,0.381818182,-0.2
505,39840,0.378787879,-0.68
504,39850,0.381818182,-0.2
504,39860,0.381818182,-0.2
504,39870,0.381818182,-0.2
505,39880,0.378787879,-0.2
505,39890,0.378787879,-0.2
504,39900,0.381818182,-0.2
504,39910,0.381818182,-0.2
504,39920,0.381818182,-0.68
505,39930,0.378787879,-0.68
504,39940,0.381818182,-0.2
504,39950,0.381818182,-0.68
504,39960,0.381818182,-0.2
505,39970,0.378787879,-0.68
504,39980,0.381818182,-1.17
504,39990,0.381818182,-0.2
504,40000,0.381818182,-0.68
504,40010,0.381818182,-0.2
504,40020,0.381818182,-0.68
504,40030,0.381818182,-0.2
504,40040,0.381818182,-0.2
504,40050,0.381818182,-0.2
504,40060,0.381818182,-0.2
504,40070,0.381818182,-0.2
504,40080,0.381818182,-0.2
504,40090,0.381818182,-0.68
504,40100,0.381818182,-0.2
504,40110,0.381818182,-0.2
504,40120,0.381818182,-0.68
504,40130,0.381818182,-0.68
504,40140,0.381818182,-0.2
504,40150,0.381818182,-0.2
504,40160,0.381818182,-0.2
505,40170,0.378787879,0.29
505,40180,0.378787879,0.29
504,40190,0.381818182,0.29
505,40200,0.378787879,0.29
504,40210,0.381818182,-0.68
504,40220,0.381818182,-0.2
505,40230,0.378787879,-0.2
504,40240,0.381818182,-0.2
504,40250,0.381818182,-0.2
505,40260,0.378787879,0.29
505,40270,0.378787879,-0.68
504,40280,0.381818182,0.29
504,40290,0.381818182,-0.68
504,40300,0.381818182,-0.2
504,40310,0.381818182,-0.68
504,40320,0.381818182,-0.68
504,40330,0.381818182,0.29
504,40340,0.381818182,-0.2
505,40350,0.378787879,-0.2
505,40360,0.378787879,-0.2
504,40370,0.381818182,-0.2
504,40380,0.381818182,-0.68
504,40390,0.381818182,-0.2
505,40400,0.378787879,-0.2
505,40410,0.378787879,-0.68
505,40420,0.378787879,-0.2
505,40430,0.378787879,-0.2
504,40440,0.381818182,-0.2
505,40450,0.378787879,-0.68
505,40460,0.378787879,-0.2
505,40470,0.378787879,0.29
505,40480,0.378787879,-0.2
505,40490,0.378787879,0.29
504,40500,0.381818182,-0.2
505,40510,0.378787879,-0.2
504,40520,0.381818182,-0.2
505,40530,0.378787879,-0.68
504,40540,0.381818182,0.29
504,40550,0.381818182,-0.68
505,40560,0.378787879,-0.2
505,40570,0.378787879,-0.68
504,40580,0.381818182,-0.2
505,40590,0.378787879,0.29
505,40600,0.378787879,0.29
505,40610,0.378787879,-0.2
504,40620,0.381818182,-0.2
504,40630,0.381818182,0.29
505,40640,0.378787879,-0.2
504,40650,0.381818182,-0.68
504,40660,0.381818182,-0.2
504,40670,0.381818182,-0.2
504,40680,0.381818182,-0.68
505,40690,0.378787879,-0.68
505,40700,0.378787879,0.29
505,40710,0.378787879,-0.68
505,40720,0.378787879,-0.2
505,40730,0.378787879,-0.2
504,40740,0.381818182,-0.2
504,40750,0.381818182,-0.68
505,40760,0.378787879,-0.68
505,40770,0.378787879,0.29
504,40780,0.381818182,-0.68
504,40790,0.381818182,-0.2
504,40800,0.381818182,0.29
505,40810,0.378787879,0.29
505,40820,0.378787879,0.29
504,40830,0.381818182,-0.2
504,40840,0.381818182,-0.2
505,40850,0.378787879,-0.68
504,40860,0.381818182,-0.2
504,40870,0.381818182,-1.17
505,40880,0.378787879,-0.68
504,40890,0.381818182,-0.2
505,40900,0.378787879,0.29
505,40910,0.378787879,-0.2
505,40920,0.378787879,-0.2
505,40930,0.378787879,-0.68
505,40940,0.378787879,-0.2
505,40950,0.378787879,-0.2
504,40960,0.381818182,-0.2
505,40970,0.378787879,-0.68
505,40980,0.378787879,-0.2
504,40990,0.381818182,-0.2
505,41000,0.378787879,-0.68
505,41010,0.378787879,-0.2
505,41020,0.378787879,0.29
505,41030,0.378787879,0.29
505,41040,0.378787879,-0.2
504,41050,0.381818182,-0.2
505,41060,0.378787879,0.29
505,41070,0.378787879,0.29
505,41080,0.378787879,-0.2
504,41090,0.381818182,0.29
505,41100,0.378787879,0.29
505,41110,0.378787879,-0.2
505,41120,0.378787879,-0.2
505,41130,0.378787879,0.29
505,41140,0.378787879,0.29
505,41150,0.378787879,0.29
505,41160,0.378787879,0.29
505,41170,0.378787879,0.29
505,41180,0.378787879,-0.68
505,41190,0.378787879,0.29
505,41200,0.378787879,0.29
505,41210,0.378787879,-0.2
505,41220,0.378787879,0.78
505,41230,0.378787879,0.29
505,41240,0.378787879,0.29
505,41250,0.378787879,-0.2
505,41260,0.378787879,0.29
505,41270,0.378787879,-0.68
505,41280,0.378787879,0.29
505,41290,0.378787879,-0.2
505,41300,0.378787879,-0.2
505,41310,0.378787879,-0.2
505,41320,0.378787879,-0.2
505,41330,0.378787879,-0.2
504,41340,0.381818182,0.29
505,41350,0.378787879,-0.2
505,41360,0.378787879,-0.68
505,41370,0.378787879,0.29
505,41380,0.378787879,0.29
505,41390,0.378787879,0.29
505,41400,0.378787879,0.29
505,41410,0.378787879,-0.2
505,41420,0.378787879,0.29
505,41430,0.378787879,0.29
505,41440,0.378787879,-0.2
505,41450,0.378787879,0.29
505,41460,0.378787879,0.29
505,41470,0.378787879,-0.2
505,41480,0.378787879,-0.2
505,41490,0.378787879,0.29
504,41500,0.381818182,-0.2
505,41510,0.378787879,0.29
505,41520,0.378787879,0.78
505,41530,0.378787879,-0.2
505,41540,0.378787879,-0.68
505,41550,0.378787879,0.29
505,41560,0.378787879,-0.2
505,41570,0.378787879,0.29
505,41580,0.378787879,0.78
505,41590,0.378787879,0.29
505,41600,0.378787879,0.29
505,41610,0.378787879,0.29
505,41620,0.378787879,0.29
505,41630,0.378787879,0.29
505,41640,0.378787879,-0.2
505,41650,0.378787879,-0.2
505,41660,0.378787879,0.78
505,41670,0.378787879,0.78
505,41680,0.378787879,0.29
505,41690,0.378787879,-0.2
505,41700,0.378787879,-0.2
505,41710,0.378787879,-0.2
505,41720,0.378787879,0.29
505,41730,0.378787879,0.78
505,41740,0.378787879,0.78
505,41750,0.378787879,0.29
505,41760,0.378787879,-0.2
505,41770,0.378787879,0.78
505,41780,0.378787879,0.29
505,41790,0.378787879,0.29
505,41800,0.378787879,0.29
505,41810,0.378787879,0.78
505,41820,0.378787879,-0.2
505,41830,0.378787879,0.78
505,41840,0.378787879,0.29
505,41850,0.378787879,0.29
505,41860,0.378787879,0.78
505,41870,0.378787879,0.29
505,41880,0.378787879,0.29
505,41890,0.378787879,-0.2
505,41900,0.378787879,0.29
505,41910,0.378787879,-0.2
505,41920,0.378787879,0.29
505,41930,0.378787879,-0.2
505,41940,0.378787879,0.29
505,41950,0.378787879,-0.2
505,41960,0.378787879,-0.2
504,41970,0.381818182,0.29
505,41980,0.378787879,0.29
505,41990,0.378787879,0.78
505,42000,0.378787879,-0.2
505,42010,0.378787879,-0.2
505,42020,0.378787879,0.29
505,42030,0.378787879,0.78
505,42040,0.378787879,0.78
505,42050,0.378787879,0.29
505,42060,0.378787879,0.29
505,42070,0.378787879,0.29
505,42080,0.378787879,-0.2
505,42090,0.378787879,0.29
505,42100,0.378787879,0.78
505,42110,0.378787879,0.29
505,42120,0.378787879,-0.2
505,42130,0.378787879,-0.2
505,42140,0.378787879,0.29
505,42150,0.378787879,0.29
505,42160,0.378787879,0.78
505,42170,0.378787879,0.29
505,42180,0.378787879,0.29
505,42190,0.378787879,0.29
505,42200,0.378787879,-0.2
505,42210,0.378787879,0.29
505,42220,0.378787879,0.78
505,42230,0.378787879,0.29
505,42240,0.378787879,0.29
505,42250,0.378787879,0.29
505,42260,0.378787879,0.29
505,42270,0.378787879,0.29
505,42280,0.378787879,0.29
505,42290,0.378787879,0.78
505,42300,0.378787879,0.29
505,42310,0.378787879,0.78
505,42320,0.378787879,0.29
505,42330,0.378787879,0.29
505,42340,0.378787879,0.78
505,42350,0.378787879,0.29
505,42360,0.378787879,-0.2
505,42370,0.378787879,0.78
505,42380,0.378787879,0.78
505,42390,0.378787879,0.29
505,42400,0.378787879,0.29
505,42410,0.378787879,-0.2
505,42420,0.378787879,-0.2
505,42430,0.378787879,-0.2
505,42440,0.378787879,-0.2
505,42450,0.378787879,0.29
505,42460,0.378787879,-0.68
505,42470,0.378787879,-0.2
505,42480,0.378787879,0.29
505,42490,0.378787879,0.29
505,42500,0.378787879,-0.2
505,42510,0.378787879,0.78
505,42520,0.378787879,0.78
505,42530,0.378787879,0.78
505,42540,0.378787879,0.29
505,42550,0.378787879,-0.68
505,42560,0.378787879,0.29
505,42570,0.378787879,0.29
505,42580,0.378787879,0.29
505,42590,0.378787879,0.78
505,42600,0.378787879,0.29
505,42610,0.378787879,0.29
505,42620,0.378787879,0.29
505,42630,0.378787879,0.29
505,42640,0.378787879,0.29
505,42650,0.378787879,-0.2
505,42660,0.378787879,0.29
505,42670,0.378787879,-0.2
505,42680,0.378787879,0.29
505,42690,0.378787879,-0.2
505,42700,0.378787879,-0.2
505,42710,0.378787879,0.29
505,42720,0.378787879,-0.2
505,42730,0.378787879,-0.2
505,42740,0.378787879,-0.2
505,42750,0.378787879,0.29
505,42760,0.378787879,0.29
505,42770,0.378787879,0.78
505,42780,0.378787879,-0.2
505,42790,0.378787879,0.29
505,42800,0.378787879,0.78
505,42810,0.378787879,0.29
505,42820,0.378787879,0.78
505,42830,0.378787879,0.29
505,42840,0.378787879,0.29
505,42850,0.378787879,0.29
505,42860,0.378787879,0.29
505,42870,0.378787879,0.78
505,42880,0.378787879,0.78
505,42890,0.378787879,0.29
505,42900,0.378787879,0.78
505,42910,0.378787879,0.29
505,42920,0.378787879,0.78
505,42930,0.378787879,0.29
505,42940,0.378787879,0.78
505,42950,0.378787879,0.29
505,42960,0.378787879,0.29
505,42970,0.378787879,0.78
505,42980,0.378787879,-0.2
505,42990,0.378787879,0.29
505,43000,0.378787879,0.78
505,43010,0.378787879,0.29
505,43020,0.378787879,0.29
505,43030,0.378787879,-0.2
505,43040,0.378787879,0.78
505,43050,0.378787879,0.29
505,43060,0.378787879,0.78
505,43070,0.378787879,0.29
505,43080,0.378787879,0.78
505,43090,0.378787879,0.78
505,43100,0.378787879,0.78
505,43110,0.378787879,-0.2
505,43120,0.378787879,0.29
505,43130,0.378787879,0.78
505,43140,0.378787879,0.29
505,43150,0.378787879,0.29
505,43160,0.378787879,0.29
505,43170,0.378787879,-0.2
505,43180,0.378787879,0.78
505,43190,0.378787879,0.78
505,43200,0.378787879,0.29
505,43210,0.378787879,0.29
505,43220,0.378787879,-0.2
505,43230,0.378787879,0.78
505,43240,0.378787879,0.29
505,43250,0.378787879,-0.2
505,43260,0.378787879,-0.2
505,43270,0.378787879,0.78
505,43280,0.378787879,-0.2
505,43290,0.378787879,0.29
505,43300,0.378787879,0.29
505,43310,0.378787879,0.29
505,43320,0.378787879,0.78
505,43330,0.378787879,-0.2
505,43340,0.378787879,0.78
505,43350,0.378787879,0.78
505,43360,0.378787879,0.78
505,43370,0.378787879,0.29
505,43380,0.378787879,0.29
505,43390,0.378787879,0.29
505,43400,0.378787879,0.29
505,43410,0.378787879,0.78
505,43420,0.378787879,0.29
505,43430,0.378787879,0.29
505,43440,0.378787879,0.78
505,43450,0.378787879,0.29
505,43460,0.378787879,0.29
505,43470,0.378787879,-0.2
505,43480,0.378787879,0.29
505,43490,0.378787879,0.29
505,43500,0.378787879,0.78
505,43510,0.378787879,0.29
505,43520,0.378787879,0.29
505,43530,0.378787879,0.29
505,43540,0.378787879,0.78
505,43550,0.378787879,0.29
505,43560,0.378787879,0.29
505,43570,0.378787879,0.29
505,43580,0.378787879,0.29
505,43590,0.378787879,0.29
505,43600,0.378787879,0.29
505,43610,0.378787879,0.29
505,43620,0.378787879,0.78
505,43630,0.378787879,0.78
506,43640,0.375757576,0.78
505,43650,0.378787879,0.78
505,43660,0.378787879,0.29
505,43670,0.378787879,0.29
505,43680,0.378787879,0.78
505,43690,0.378787879,0.29
505,43700,0.378787879,0.29
505,43710,0.378787879,0.29
505,43720,0.378787879,0.29
505,43730,0.378787879,0.29
505,43740,0.378787879,-0.2
505,43750,0.378787879,0.78
505,43760,0.378787879,0.29
505,43770,0.378787879,0.29
505,43780,0.378787879,0.78
505,43790,0.378787879,0.78
505,43800,0.378787879,0.29
505,43810,0.378787879,0.29
505,43820,0.378787879,0.29
505,43830,0.378787879,0.78
505,43840,0.378787879,0.78
